start,end,sharpe_ratio,returns,risk,method,stockname,BAJFINANCE,BAJAJFINSV,PGHL,IGL,UNOMINDA,OLECTRA,TATAMETALI,BATAINDIA,HDFCBANK,DHANI,BHARATRAS,RELIANCE,HONAUT,HEG,CUB,AARTIIND,PCBL,HINDUNILVR,BIOCON,KEI,GRAPHITE,PIDILITIND,SUNDRMFAST,MAHSCOOTER,ESCORTS,BALKRISIND,BERGEPAINT,COROMANDEL,SUDARSCHEM,HSCL,PGHH,KOTAKBANK,GARFIBRES,ALKYLAMINE,JSWSTEEL,NAUKRI,COFORGE,ATUL,SRF,WSTCSTPAPR,TATAINVEST,JSWHL,CONCOR,ICICIBANK,ASIANPAINT,ITC,INFY,TATACHEM,RATNAMANI,SOLARINDS,BAJAJ-AUTO,NTPC,PETRONET,DABUR,AKZOINDIA,TCS,MARICO,BAJAJHLDNG,GRINDWELL,LT,AIAENG,POWERGRID,HCLTECH,SKFINDIA,COLPAL,SANOFI,HINDZINC,INDUSINDBK,CUMMINSIND,TECHM,APOLLOTYRE,OFSS,ABB,SAIL,GAIL,GODREJCP,TATACOMM,AMBUJACEM,JKCEMENT,HEROMOTOCO,DRREDDY,RELINFRA,EXIDEIND,IDFC,STLTECH,SUZLON,PEL,GLENMARK,SUNTV,BRIGADE,BLUESTARCO,NETWORK18,KEC,NEULANDLAB,STYRENIX,KIRLOSBROS,JUBLPHARMA,HIL,ENGINERSIN,INDIAGLYCO,EDELWEISS,M&M,ELGIEQUIP,SUNCLAYLTD,DAAWAT,RENUKA,ALOKINDS,SADBHAV,NIITLTD,NAVA,SURYAROSNI,JINDALPOLY,HMT,PFC,DALMIASUG,SREINFRA,EVEREADY,GHCL,FACT,PTC,ELECON,INDIANB,JINDALSAW,IRB,POLYPLEX,RECLTD,JKPAPER,KTKBANK,BOMDYEING,JKIL,HCC,NCC,GNFC,COSMOFIRST,HINDOILEXP,CHAMBLFERT,CESC,NLCINDIA,TNPL
,,,,,,drawdown_stocks,,435.2210998535156,921.3947143554688,,,,,,807.0983276367188,,,735.1703491210938,11735.658203125,,154.14846801757812,234.07456970214844,,1031.4127197265625,,,,791.760009765625,,,,,,,,,7292.60986328125,959.2462158203124,,160.30931091308594,,1022.2947998046876,,2403.897216796875,,,649.5421142578125,1736.75,428.6875915527344,284.5675048828125,1078.185302734375,275.4906616210937,413.4125061035156,536.2664184570312,509.39544677734375,828.3751220703125,2241.403076171875,98.39599609375,164.0102996826172,282.1119079589844,1568.5084228515625,1078.191650390625,298.5012512207031,1955.64892578125,372.1957702636719,1047.751220703125,1376.7730712890625,78.45049285888672,371.8297119140625,1373.3978271484375,939.5449829101562,3044.719482421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,438.7461242675781,922.9315185546876,,,,,,805.3724365234375,,,740.79736328125,11717.1064453125,,152.64370727539062,234.4777069091797,,1035.5941162109375,,,,776.599609375,,,,,,,,,7291.8349609375,974.3014526367188,,161.7466278076172,,991.6564331054688,,2430.282470703125,,,643.9111938476562,1713.6500244140625,426.8860778808594,284.9018249511719,1070.3779296875,274.189453125,411.2969055175781,534.7605590820312,499.3055114746094,820.8540649414062,2257.51220703125,100.43717956542967,161.78463745117188,282.6697082519531,1566.1304931640625,1056.6180419921875,297.59130859375,1996.1302490234373,392.28656005859375,1044.274169921875,1351.2745361328125,78.48696899414062,368.2569274902344,1373.354248046875,934.7373657226562,3067.039794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,443.3729553222656,906.7142333984376,,,,,,806.5230102539062,,,749.4912109375,11798.466796875,,150.12106323242188,233.30393981933597,,1048.001220703125,,,,777.8029174804688,,,,,,,,,7322.6484375,976.7940673828124,,164.41046142578125,,1000.9405517578124,,2398.1630859375,,,666.26708984375,1730.5,428.4510803222656,289.9168395996094,1078.1370849609375,264.4303283691406,416.3743286132813,526.8546752929688,507.914306640625,817.9132690429688,2266.7119140625,101.1875991821289,160.51828002929688,280.8570556640625,1561.677490234375,1055.73681640625,297.9098205566406,1980.231689453125,387.4782104492188,1044.31884765625,1336.46435546875,79.03404235839844,375.94378662109375,1365.53369140625,935.9610595703124,3031.268798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,440.7055358886719,899.5963745117188,,,,,,807.0983276367188,,,734.1078491210938,11844.59765625,,147.55413818359375,230.76675415039065,,1052.4554443359375,,,,784.2520141601562,,,,,,,,,7287.466796875,974.2017211914062,,162.49404907226562,,990.0927734375,,2362.69140625,,,656.0977172851562,1710.0,431.85394287109375,290.2989196777344,1098.39794921875,231.412109375,417.0301818847656,521.2074584960938,496.6212158203125,832.1356201171875,2275.14794921875,100.58727264404295,159.02166748046875,278.765625,1547.7120361328125,1061.421875,299.4566955566406,1980.1871337890625,377.6347351074219,1050.2481689453125,1334.4512939453125,78.55990600585938,381.4005126953125,1361.030029296875,938.0587768554688,3062.895751953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,455.1595458984375,945.700439453125,,,,,,811.2931518554688,,,740.410888671875,11894.232421875,,145.20849609375,233.95602416992188,,1049.274169921875,,,,768.0327758789062,,,,,,,,,7416.7705078125,991.2510375976562,,163.12644958496094,,1008.759033203125,,2361.2333984375,,,671.0997314453125,1714.1500244140625,429.3244934082031,288.7228088378906,1107.25927734375,237.0235748291016,414.5972595214844,525.6834106445312,509.8583068847656,839.2709350585938,2268.679931640625,100.7373504638672,158.13909912109375,284.5751953125,1558.304931640625,1079.601806640625,301.09454345703125,1982.7703857421875,388.7936706542969,1053.279541015625,1337.3271484375,79.74523162841797,387.7665100097656,1365.358642578125,936.4418334960938,3060.060302734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,466.6070861816406,991.1979370117188,,,,,,820.2100219726562,,,738.4547729492188,11897.8837890625,,142.99562072753906,232.52142333984372,,1047.9560546875,,,,769.5247802734375,,,,,,,,,7297.97998046875,977.0932006835938,,167.01681518554688,,995.1258544921876,,2324.886474609375,,,663.5357055664062,1748.449951171875,429.48834228515625,287.1466064453125,1106.9720458984375,235.437744140625,410.19671630859375,523.8009643554688,505.44580078125,844.8636474609375,2264.582763671875,99.32654571533205,158.2542266845703,279.8345642089844,1568.9410400390625,1077.4423828125,296.3629150390625,2004.54736328125,389.247314453125,1057.1580810546875,1315.6148681640625,79.76346588134766,383.544189453125,1368.5069580078125,929.0558471679688,3031.959716796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,489.65179443359375,977.7710571289062,,,,,,816.4466552734375,,,765.5509033203125,11703.2431640625,,141.31387329101562,230.8734436035156,,1053.1827392578125,,,,774.2894287109375,,,,,,,,,7352.36962890625,996.4855346679688,,166.72933959960938,,988.0404663085938,,2229.062744140625,,,670.1331787109375,1733.949951171875,429.6520690917969,288.53173828125,1107.4989013671875,234.9497833251953,414.7030944824219,521.3748168945312,503.6561279296875,859.8575439453125,2262.333251953125,98.9363250732422,157.79371643066406,281.2753295898437,1555.494384765625,1097.93603515625,299.9571533203125,2108.622314453125,388.5215148925781,1051.4517822265625,1318.8265380859375,78.52344512939453,391.9023742675781,1362.2103271484375,934.5625,3048.6455078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,493.5955505371094,998.962890625,,,,,,831.8115234375,,,780.16162109375,11929.212890625,,140.47296142578125,229.45069885253903,,1053.81884765625,,,,781.7011108398438,,,,,,,,,7490.73193359375,990.0047607421876,,166.53770446777344,,963.9991455078124,,2148.69140625,,,698.5404052734375,1744.550048828125,428.1599426269531,289.4869689941406,1107.16357421875,238.4874725341797,419.1246643066406,516.7316284179688,514.5482177734375,864.9196166992188,2271.13037109375,98.4860610961914,155.4529266357422,284.2498474121094,1538.8055419921875,1118.487548828125,300.2756042480469,2074.197509765625,386.2081298828125,1050.3370361328125,1351.2266845703125,79.05227661132812,392.96337890625,1348.4365234375,935.1743774414062,3112.225830078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,494.44818115234375,983.392578125,,,,,,833.9928588867188,,,773.8342895507812,12013.5322265625,,143.96929931640625,231.67965698242188,,1044.95654296875,,,,796.8616333007812,,,,,,,,,7389.55419921875,985.0195922851562,,165.40701293945312,,974.7493896484376,,2163.366455078125,,,699.5909423828125,1725.3499755859375,426.0854187011719,290.53778076171875,1101.7509765625,236.98292541503903,420.5209655761719,517.1499633789062,522.2620849609375,859.8575439453125,2287.962890625,98.39599609375,158.02394104003906,285.2723388671875,1547.5391845703125,1136.51953125,300.95806884765625,2041.7327880859373,380.7647705078125,1043.9620361328125,1368.912841796875,79.14346313476562,387.614990234375,1346.118896484375,932.4647827148438,3092.99560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,494.1440734863281,1044.905029296875,,,,,,837.7801513671875,,,783.7841186523438,12227.7587890625,,144.58889770507812,233.97972106933597,,1058.5455322265625,,,,775.4926147460938,,,,,,,,,7318.09716796875,983.6237182617188,,162.05325317382812,,958.8684692382812,,2145.3876953125,,,716.0637817382812,1754.699951171875,426.904296875,296.4602966308594,1086.3277587890625,238.812744140625,420.6056213378906,523.8009643554688,520.8119506835938,866.365966796875,2282.860595703125,99.8668441772461,159.40541076660156,284.6681823730469,1528.6019287109375,1129.6693115234375,297.2728576660156,2060.392333984375,387.886474609375,1052.3433837890625,1400.833740234375,79.25286102294922,386.5972900390625,1352.284423828125,931.503173828125,3113.86181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,492.0499877929688,1038.474853515625,,,,,,857.9630126953125,,,770.2843017578125,12219.3701171875,,148.74908447265625,233.92047119140625,,1065.2265625,,,,759.6583862304688,,,,,,,,,7301.8037109375,995.1893310546876,,158.6228485107422,,967.9083862304688,,2157.8271484375,,,728.754638671875,1741.050048828125,423.7744140625,293.4512634277344,1100.505615234375,234.66514587402344,410.8738098144531,519.3668823242188,510.7222290039063,863.1358642578125,2282.017578125,99.29652404785156,158.0623321533203,289.9199523925781,1572.0103759765625,1096.8311767578125,296.90887451171875,2095.6181640625,385.2101745605469,1053.9483642578125,1370.4942626953125,79.01580047607422,385.5363159179688,1345.2447509765625,941.9485473632812,3111.026123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,491.2373046875,1009.2755126953124,,,,,,852.6176147460938,,,770.1152954101562,12285.7314453125,,148.30650329589844,233.41065979003903,,1048.8194580078125,,,,758.4071044921875,,,,,,,,,7253.28564453125,1009.6962280273438,,158.54620361328125,,970.693603515625,,2166.47607421875,,,751.1947021484375,1752.0,415.3491516113281,282.8958435058594,1104.768798828125,237.1049346923828,422.00189208984375,521.8768310546875,505.3841857910156,866.944580078125,2272.255126953125,98.39599609375,155.3761444091797,288.6185913085937,1558.304931640625,1097.980224609375,302.4593505859375,2124.698486328125,382.397705078125,1035.5361328125,1395.034423828125,78.28636932373047,386.7704772949219,1354.5146484375,935.9173583984376,3100.847412109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,497.7737426757813,998.0729370117188,,,,,,855.446044921875,,,780.137451171875,12352.5361328125,,156.09580993652344,230.4940643310547,,1050.5467529296875,,,,766.0594482421875,,,,,,,,,7320.41796875,1018.61962890625,,155.7098846435547,,971.3287963867188,,2136.932373046875,,,747.664794921875,1733.199951171875,416.2953796386719,289.05712890625,1112.8634033203125,231.98138427734372,427.8621520996094,527.92333984375,506.2789306640625,865.7392578125,2256.50830078125,98.57611846923828,156.52737426757812,288.1538391113281,1544.4263916015625,1101.2950439453125,304.55230712890625,2156.228515625,384.3028869628906,1064.558837890625,1390.2413330078125,81.44115447998047,386.6838989257813,1360.6800537109375,943.6093139648438,3142.82958984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,505.29241943359375,1009.88232421875,,,,,,861.5823974609375,,,774.53466796875,12294.12109375,,154.8566436767578,226.3800048828125,,1067.0899658203125,,,,766.1557006835938,,,,,,,,,7391.0107421875,1012.2885131835938,,154.8858184814453,,962.4354858398438,,2124.0556640625,,,733.5450439453125,1736.5,427.8869934082031,289.05712890625,1099.9307861328125,234.09588623046875,425.4714965820313,522.98388671875,514.3630981445312,862.364501953125,2268.439208984375,99.17646026611328,162.4369659423828,280.438720703125,1545.117919921875,1105.6484375,296.954345703125,2158.27685546875,381.67193603515625,1061.081298828125,1411.7135009765625,81.84235382080078,382.9162292480469,1355.3016357421875,935.04345703125,3131.3662109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,498.8207702636719,1006.9298706054688,,,,,,858.9218139648438,,,786.8994140625,12133.7919921875,,151.58155822753906,220.6772003173828,,1062.363037109375,,,,770.0540771484375,,,,,,,,,7295.9775390625,1007.9015502929688,,154.02342224121094,,976.5573120117188,,2104.958984375,,,718.6271362304688,1742.050048828125,426.7222900390625,288.3407287597656,1096.386474609375,232.14407348632807,420.3094482421875,521.4083251953125,516.3379516601562,866.5106201171875,2251.968505859375,103.16873931884766,163.4346923828125,279.5092468261719,1526.1805419921875,1093.33935546875,296.7268981933594,2149.503662109375,378.8141479492188,1049.2674560546875,1363.8321533203125,80.89408874511719,381.9634399414063,1390.8072509765625,908.3839721679688,3167.179931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,510.0589294433594,1015.786865234375,,,,,,853.3126831054688,,,796.994140625,12220.0546875,,151.3159942626953,216.85955810546875,,1063.4088134765625,,,,776.6477661132812,,,,,,,,,7296.02294921875,993.444580078125,,151.80035400390625,,975.9221801757812,,2059.9140625,,,720.35009765625,1903.800048828125,429.3609008789063,282.4659118652344,1097.919189453125,228.85037231445312,416.353271484375,511.1037292480469,515.9058227539062,856.1934204101562,2277.156494140625,103.58897399902344,159.9426727294922,283.59918212890625,1517.3604736328125,1100.2562255859375,298.2737121582031,2140.374755859375,378.4059143066406,1047.439453125,1353.431396484375,81.31352233886719,380.1187438964844,1381.27490234375,946.8870849609376,3080.768798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,529.3143920898438,1016.0697631835938,,,,,,858.2506103515625,,,783.4942626953125,12386.208984375,,148.74908447265625,218.09255981445312,,1083.5880126953125,,,,777.9953002929688,,,,,,,,,7459.9638671875,993.2452392578124,,149.3665008544922,,1011.1044311523438,,2042.3236083984373,,,731.9826049804688,1878.25,429.3063659667969,282.9913635253906,1108.6484375,228.3217315673828,416.2474365234375,516.3838500976562,514.3939208984375,850.64892578125,2309.615478515625,106.47061920166016,159.290283203125,285.6441650390625,1572.748291015625,1114.995849609375,295.5894775390625,2152.443115234375,369.7872009277344,1048.419921875,1382.030517578125,81.91529846191406,386.5861511230469,1356.8758544921875,938.321044921875,3128.701904296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,541.76904296875,1018.0517578125,,,,,,857.4356079101562,,,780.6929321289062,12495.779296875,,151.44876098632812,222.0406646728516,,1078.3157958984375,,,,783.096923828125,,,,,,,,,7372.576171875,994.9401245117188,,150.11392211914062,,1014.42724609375,,2032.167724609375,,,732.1971435546875,1879.199951171875,431.05322265625,286.716796875,1101.3199462890625,227.58981323242188,409.6890258789063,516.9373168945312,518.1275634765625,858.94140625,2321.345703125,104.72964477539062,163.47308349609375,296.9378967285156,1585.446044921875,1106.44384765625,304.1427917480469,2282.16943359375,373.0078430175781,1052.075927734375,1384.0491943359375,82.40766143798828,384.5677185058594,1364.0469970703125,936.8787231445312,3175.101806640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,532.1014404296875,991.6832885742188,,,,,,852.3300170898438,,,774.027587890625,12397.1728515625,,148.9261016845703,225.0758514404297,,1082.587890625,,,,779.9685668945312,,,,,,,,,7361.47314453125,984.7703247070312,,150.11392211914062,,1016.9681396484376,,2027.357666015625,,,717.6029663085938,1824.550048828125,425.2847595214844,282.27490234375,1099.116455078125,222.95425415039065,407.8272705078125,507.612060546875,513.5608520507812,853.5899047851562,2339.302978515625,102.74850463867188,162.2067413330078,292.7550354003906,1580.4981689453125,1106.26708984375,303.8697814941406,2262.4853515625,369.1521301269531,1044.274169921875,1408.1300048828125,81.29528045654297,382.83154296875,1357.662841796875,932.508544921875,3079.564453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,510.7420043945313,966.0833129882812,,,,,,845.8819580078125,,,772.2162475585938,12455.19140625,,143.39393615722656,219.7761383056641,,1077.451904296875,,,,765.48193359375,,,,,,,,,7377.173828125,989.4564208984376,,145.72528076171875,,1013.547607421875,,1999.319580078125,,,689.48779296875,1816.300048828125,425.39398193359375,277.5941772460937,1106.9720458984375,221.89703369140625,410.1544494628906,493.1343994140625,515.1036987304688,846.9625244140625,2274.665771484375,104.24933624267578,159.2135467529297,288.6185913085937,1579.4910888671875,1110.222412109375,296.3629150390625,2274.8662109375,357.1766967773437,1028.848876953125,1378.8101806640625,80.93055725097656,381.42095947265625,1347.7806396484375,923.6803588867188,3045.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,501.0544738769531,919.0894165039062,,,,,,843.96435546875,,,765.2369995117188,12398.703125,,138.83541870117188,212.0459899902344,,1064.135986328125,,,,765.578125,,,,,,,,,7298.2529296875,993.84326171875,,144.95872497558594,,968.9344482421876,,1978.668212890625,,,666.4376220703125,1730.699951171875,416.8776550292969,275.82696533203125,1102.708740234375,222.10032653808597,415.1896057128906,491.1755981445313,500.0152587890625,842.3182983398438,2246.58544921875,103.6490249633789,159.78916931152344,284.9469909667969,1544.551025390625,1109.9794921875,291.6767883300781,2226.63623046875,336.9001159667969,1032.237060546875,1329.446533203125,79.28934478759766,383.2222290039063,1332.73876953125,921.8447875976562,3045.61376953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,497.7887268066406,901.4971313476562,,,,,,838.4991455078125,,,746.8348388671875,12440.970703125,,137.37493896484375,205.05088806152344,,1047.865234375,,,,760.7172241210938,,,,,,,,,7241.58837890625,989.2569580078124,,139.8226776123047,,934.5337524414062,,1998.8338623046875,,,661.2437133789062,1740.449951171875,421.4269714355469,274.1075439453125,1095.8118896484375,220.79913330078125,417.9187927246094,492.5382995605469,507.4514770507813,841.7861938476562,2240.157958984375,101.36772918701172,161.89974975585938,282.0189514160156,1550.0240478515625,1103.173095703125,291.1308288574219,2240.619873046875,345.2919616699219,1021.6321411132812,1334.541748046875,79.83641815185547,378.6212768554688,1332.126708984375,915.37646484375,2995.74609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,520.7286987304688,912.052490234375,,,,,,842.40625,,,759.7791137695312,12643.814453125,,138.4391632080078,207.4695281982422,,1050.5013427734375,,,,782.3749389648438,,,,,,,,,7401.9794921875,979.6853637695312,,144.3837890625,,947.0431518554688,,2041.4005126953125,,,672.3182983398438,1735.699951171875,425.8307189941406,278.7405090332031,1105.4871826171875,220.59585571289065,415.2742614746094,504.1628723144531,496.8063354492188,845.946533203125,2275.027587890625,103.10871887207033,166.84996032714844,285.458251953125,1561.6707763671875,1091.39453125,289.6749267578125,2276.291259765625,350.91680908203125,1035.1253662109375,1351.653076171875,81.24057006835938,373.3257751464844,1337.2864990234375,915.245361328125,3012.210205078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,534.16552734375,889.728515625,,,,,,853.93603515625,,,756.4223022460938,12609.1025390625,,140.39027404785156,206.6988983154297,,1078.3612060546875,,,,787.2841186523438,,,,,,,,,7456.869140625,997.5822143554688,,147.16261291503906,,932.2373046875,,2056.658203125,,,739.9664306640625,1731.199951171875,447.7945861816406,281.7494812011719,1093.3211669921875,227.0612335205078,412.6297302246094,511.9127807617188,513.0980224609375,844.6404418945312,2289.167724609375,102.1181411743164,176.21322631835938,287.27081298828125,1561.23291015625,1101.5379638671875,287.4911193847656,2301.719970703125,357.4488220214844,1030.9283447265625,1344.923828125,80.49290466308594,375.2356567382813,1362.735107421875,932.4647827148438,2996.694580078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,528.9453735351562,912.8209838867188,,,,,,846.3374633789062,,,756.9052124023438,12760.83984375,,141.72055053710938,203.4859161376953,,1070.135009765625,,,,787.5728149414062,,,,,,,,,7462.78564453125,986.0664672851562,,148.61911010742188,,935.4622802734376,,2040.4775390625,,,735.9744262695312,1734.1500244140625,451.9253845214844,280.0300598144531,1087.2379150390625,227.7118377685547,431.94537353515625,503.609375,519.7936401367188,838.98046875,2270.40771484375,106.14041900634766,175.10037231445312,286.2483215332031,1563.5972900390625,1098.5767822265625,291.0398254394531,2301.36376953125,355.6343994140625,1023.482421875,1346.12548828125,80.03699493408203,378.2306518554688,1357.4879150390625,926.2150268554688,2991.80322265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,529.4489135742188,921.3543090820312,,,,,,839.9853515625,,,760.9141845703125,12814.1171875,,136.66543579101562,204.56478881835935,,1092.768310546875,,,,790.7974853515625,,,,,,,,,7490.36767578125,980.6326904296876,,152.5861053466797,,930.7223510742188,,2012.34228515625,,,731.381591796875,1752.25,456.4382934570313,280.0300598144531,1092.07568359375,229.21636962890625,390.64849853515625,504.7590942382813,512.9129028320312,835.6424560546875,2258.757568359375,104.0992660522461,175.40736389160156,288.2003173828125,1547.440673828125,1111.018310546875,291.0853576660156,2348.1240234375,358.03857421875,1020.4138793945312,1360.160888671875,81.31352233886719,380.3357543945313,1345.463134765625,938.9329223632812,2941.132568359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,520.2100219726562,932.5972290039062,,,,,,835.6946411132812,,,755.6011962890625,13087.62109375,,137.99574279785156,205.03903198242188,,1082.996826171875,,,,785.9364624023438,,,,,,,,,7445.30859375,966.6741943359376,,148.12083435058594,,915.3301391601562,,1938.482666015625,,,739.8804321289062,1742.449951171875,444.7192687988281,280.36444091796875,1086.759033203125,229.01303100585935,369.5557556152344,499.4790344238281,498.1021118164063,827.2252197265625,2222.72314453125,103.25878143310548,175.67599487304688,282.8090515136719,1528.6571044921875,1117.648193359375,289.22003173828125,2335.342529296875,354.31890869140625,1017.2547607421876,1360.833740234375,80.3470230102539,379.3808898925781,1352.2408447265625,944.395751953125,2905.538330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,521.9801635742188,939.7958374023438,,,,,,837.5164794921875,,,753.5001220703125,12569.2041015625,,138.83827209472656,203.90084838867188,,1090.4052734375,,,,788.7760620117188,,,,,,,,,7386.82373046875,967.92041015625,,147.1051025390625,,919.3858032226562,,1945.8685302734373,,,726.2307739257812,1747.8499755859375,464.5359191894531,280.7942810058594,1081.968994140625,230.0702667236328,370.4020385742188,496.3279724121094,495.5720520019531,828.9182739257812,2201.8740234375,100.67732238769533,175.82948303222656,279.881103515625,1531.765625,1103.8359375,286.7176818847656,2324.5654296875,357.31280517578125,1008.7710571289062,1331.0809326171875,80.05524444580078,380.1620788574219,1360.898681640625,948.1544189453124,2889.29345703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,533.6170654296875,947.1159057617188,,,,,,849.7171630859375,,,764.1260986328125,12598.4853515625,,140.47894287109375,202.65597534179688,,1079.997314453125,,,,789.889404296875,,,,,,,,,7389.9638671875,977.19287109375,,151.49374389648438,,924.0767211914062,,1967.200439453125,,,736.3606567382812,1756.25,457.8393859863281,285.2361755371094,1093.3211669921875,229.7855987548828,377.7643432617188,500.841552734375,498.0404968261719,827.9508056640625,2213.202392578125,102.20819854736328,177.2493133544922,277.78961181640625,1540.347412109375,1100.2562255859375,286.58123779296875,2346.78759765625,362.4839477539063,1014.592529296875,1282.246337890625,80.14641571044922,381.9634704589844,1346.6439208984375,950.2522583007812,2913.423828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drawdown_stocks,,549.068359375,950.4725952148438,,,,,,844.9471435546875,,,757.3641357421875,12801.724609375,,143.84902954101562,199.5970916748047,,1072.3165283203125,,,,802.6695556640625,,,,,,,,,7424.6455078125,969.2166748046876,,154.00425720214844,,915.2811889648438,,1968.706787109375,,,730.5231323242188,1742.949951171875,461.4060668945313,284.37646484375,1087.8607177734375,228.8910675048828,385.9518432617188,497.2221984863281,506.9269714355469,851.2194213867188,2192.232421875,101.45775604248048,173.87240600585938,278.9050598144531,1557.948974609375,1103.416259765625,287.6276550292969,2450.061279296875,362.4839477539063,1021.4066772460938,1293.301513671875,80.5840835571289,376.5378112792969,1337.548828125,956.0210571289062,2922.039306640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
