RENUKA,ALOKINDS,SADBHAV,TATACHEM,NIITLTD,NAVA,SURYAROSNI,JINDALPOLY,HMT,PFC,DALMIASUG,SREINFRA,EVEREADY,GHCL,FACT,WSTCSTPAPR,PTC,ELECON,INDIANB,JINDALSAW,IRB,POLYPLEX,RECLTD,JKPAPER,KTKBANK,BOMDYEING,JKIL,HCC,NCC,GNFC,GAIL,COSMOFIRST,DAAWAT,HINDOILEXP,PCBL,CHAMBLFERT,CESC,NLCINDIA,TNPL,SAIL,start,end,sharpe_ratio,returns,risk,method
15.350000381469728,3.0999999046325684,309.0718078613281,481.677734375,61.40742874145508,102.6625747680664,82.74591064453125,389.701171875,37.0,66.38581848144531,166.52809143066406,93.8537139892578,243.3939666748047,225.1563262939453,33.03699493408203,141.9106903076172,55.36991500854492,51.481719970703125,238.9525604248047,71.79791259765625,21.933298110961918,242.77381896972656,72.2771224975586,78.46075439453125,101.7056884765625,75.06678009033203,231.55848693847656,36.78360366821289,74.38714599609375,215.68557739257807,72.68899536132812,212.9189453125,54.21881103515625,71.30000305175781,24.9967098236084,72.81869506835938,58.41533279418945,63.5508918762207,225.873779296875,54.82469177246094,,,,,,
15.100000381469728,3.0,313.6105041503906,483.978515625,60.824195861816406,101.0831298828125,81.96094512939453,395.1314086914063,38.59999847412109,65.40653991699219,163.62112426757812,89.7542495727539,241.91346740722656,224.98780822753903,33.93528366088867,141.78829956054688,54.9292221069336,51.14046478271485,234.9707489013672,71.21077728271484,21.75199508666992,238.68084716796875,71.82752990722656,78.20181274414062,101.2314453125,76.22461700439453,233.70469665527344,35.75186920166016,72.9702377319336,214.5650177001953,71.90258026123047,210.41818237304688,53.00981140136719,69.55000305175781,25.01310539245605,71.608642578125,58.92837142944336,72.45651245117188,225.9812164306641,54.30910110473633,,,,,,
14.850000381469728,3.0,312.67315673828125,479.4607238769531,60.19928741455078,100.0740737915039,81.56848907470703,392.3478698730469,37.45000076293945,65.56595611572266,161.72927856445312,86.6675796508789,240.1368560791016,221.9536895751953,33.536041259765625,138.56585693359375,54.740352630615234,49.82416534423828,227.9804534912109,69.44937896728516,20.917993545532227,239.04733276367188,70.35028839111328,77.64075469970703,99.80873107910156,72.31690979003906,244.5290985107422,35.39300537109375,72.21752166748047,211.53538513183597,71.65015411376953,204.981689453125,52.498313903808594,69.55000305175781,25.636178970336918,70.52825164794922,58.446964263916016,76.94208526611328,225.8021545410156,52.89122009277344,,,,,,
14.800000190734863,3.0,315.7811279296875,482.30511474609375,61.40742874145508,101.1708984375,82.13539123535156,391.6633605957031,39.29999923706055,65.15603637695312,163.43655395507812,85.7994613647461,242.7523956298828,221.9536895751953,33.68575668334961,140.6461639404297,54.9292221069336,50.50669479370117,231.12168884277344,69.57518768310547,21.253406524658203,240.91061401367188,71.3136978149414,77.8133773803711,100.68424987792967,78.00962829589844,252.5074920654297,35.75186920166016,73.19164276123047,217.26266479492188,73.18412780761719,205.5253753662109,53.98631286621094,71.69999694824219,26.058395385742188,70.26895904541016,58.57345581054688,78.87382507324219,225.3006591796875,53.191986083984375,,,,,,
14.600000381469728,3.150000095367432,304.5331726074219,482.84912109375,63.44879913330078,104.37360382080078,86.01648712158203,386.141845703125,39.25,66.11253356933594,159.88357543945312,82.95394134521484,245.5653533935547,222.12222290039065,33.68575668334961,147.66217041015625,55.27547454833984,50.945457458496094,232.80288696289065,68.40093231201172,21.303268432617188,241.42990112304688,74.43943786621094,81.82705688476562,101.26792907714844,78.97450256347656,252.7873992919922,35.57243728637695,72.74886322021484,215.3120574951172,74.03849029541016,207.48248291015625,54.45130920410156,72.55000305175781,25.96001625061035,70.0096664428711,58.21504592895508,76.56568908691406,226.08865356445312,53.70757293701172,,,,,,
14.850000381469728,3.0,300.6852111816406,487.99407958984375,68.8646469116211,103.8910140991211,87.5645751953125,362.1391906738281,37.79999923706055,64.74610137939453,157.29959106445312,80.54248809814453,245.26925659179688,221.9114990234375,33.78556442260742,150.3543701171875,54.99217987060547,50.21418380737305,233.687744140625,68.10736083984375,21.12196159362793,238.3142852783203,75.14592742919922,84.54598236083984,101.9610366821289,84.61898040771484,251.62095642089844,35.12385559082031,71.86329650878906,212.4899444580078,72.95113372802734,204.3565216064453,52.77730941772461,71.94999694824219,25.89442443847656,70.31217193603516,57.7617416381836,73.67181396484375,226.876708984375,51.77410125732422,,,,,,
14.600000381469728,2.950000047683716,302.21453857421875,495.2726135253906,68.53137969970703,112.27072143554688,85.86386108398438,363.5537414550781,37.79999923706055,65.77092742919922,156.6997528076172,82.4716567993164,245.96014404296875,220.4366149902344,34.53413772583008,147.00953674316406,54.960697174072266,50.4091911315918,234.9265289306641,68.44287109375,21.12196159362793,241.9491424560547,73.94701385498047,87.3944091796875,101.92456817626952,84.57073211669922,256.5666198730469,34.899566650390625,71.95185852050781,217.76068115234372,72.77635192871094,205.3622589111328,54.776798248291016,71.5,26.234657287597656,71.17647552490234,58.32748031616211,75.24079132080078,227.0199737548828,51.77410125732422,,,,,,
14.300000190734863,2.900000095367432,299.30389404296875,496.9876708984375,69.78117370605469,108.45378875732422,87.7389907836914,361.54595947265625,37.5,67.06903076171875,154.4387664794922,80.0602035522461,241.51866149902344,218.7931671142578,35.38252258300781,145.1331329345703,56.34572982788086,50.11668014526367,233.20106506347656,69.15580749511719,21.11289978027344,243.7207794189453,77.2440185546875,83.59651947021484,102.3988037109375,80.18058776855469,251.2943420410156,35.21357345581055,72.30609130859375,219.8772735595703,72.51422882080078,206.6398162841797,54.73029708862305,73.1500015258789,26.119882583618164,71.47898864746094,58.42587661743164,73.1488265991211,224.90670776367188,52.8052864074707,,,,,,
14.550000190734863,2.950000047683716,300.8332214355469,497.4059753417969,70.906005859375,109.76996612548828,88.63294982910156,362.2304382324219,37.70000076293945,67.87767028808594,160.7602996826172,78.03458404541016,247.83544921875,226.20985412597656,36.48042678833008,143.7462615966797,57.85667037963867,51.72547912597656,233.77621459960935,68.86225891113281,21.430177688598636,241.8575134277344,78.03617095947266,84.07125091552734,102.21639251708984,79.40869140625,258.5728454589844,35.437862396240234,71.55335235595703,233.1164093017578,73.5918960571289,205.3622589111328,57.38079452514648,77.94999694824219,26.48060417175293,72.38652038574219,59.2938117980957,73.811279296875,226.91249084472656,52.4615592956543,,,,,,
14.550000190734863,2.950000047683716,301.12921142578125,500.9197082519531,70.1561279296875,109.9015884399414,92.73209381103516,361.4546508789063,38.0,69.39978790283203,160.1143035888672,80.01197052001953,258.88983154296875,223.7657165527344,41.52081298828125,143.0120391845703,58.801025390625,51.43297576904297,246.2082977294922,69.95263671875,21.430177688598636,256.27490234375,77.50092315673828,81.56810760498047,102.65415954589844,80.08409881591797,241.2164764404297,35.482723236083984,72.57173919677734,238.26263427734372,73.19384002685547,202.77993774414065,61.193790435791016,79.05000305175781,27.046297073364254,74.97948455810547,59.118106842041016,74.85726165771484,225.40809631347656,52.6763916015625,,,,,,
14.75,3.0,300.38922119140625,500.9197082519531,69.32291412353516,114.5521240234375,93.69146728515624,376.2396240234375,39.900001525878906,70.25599670410156,164.77467346191406,82.76103210449219,267.9208984375,226.63128662109372,38.67623901367188,144.64366149902344,58.70658493041992,54.601829528808594,248.59738159179688,70.9172134399414,21.856245040893555,254.9919586181641,76.98710632324219,81.7407455444336,102.90950012207033,81.38667297363281,241.3564453125,36.29016876220703,73.9886474609375,243.15989685058597,74.70840454101562,205.3350982666016,61.100772857666016,80.94999694824219,28.808935165405277,75.32520294189453,60.28473281860352,74.54347229003906,224.8708648681641,54.22317123413086,,,,,,
15.300000190734863,3.0,304.48388671875,511.6283874511719,70.8643569946289,119.86074829101562,92.75390625,381.9436645507813,40.20000076293945,73.41917419433594,160.02198791503906,81.21769714355469,273.1519775390625,230.3817443847656,38.42671585083008,145.6226348876953,59.27318954467773,56.30813980102539,250.4113006591797,71.88178253173828,21.86077880859375,260.9788818359375,78.97815704345703,82.77652740478516,106.5574951171875,81.9655990600586,239.3035430908203,37.860198974609375,77.1766586303711,232.90890502929688,74.25208282470703,213.9790496826172,60.68228530883789,82.30000305175781,29.61646842956543,76.66490173339844,59.631141662597656,75.9381103515625,229.2765350341797,56.19960784912109,,,,,,
15.449999809265137,2.950000047683716,304.5825500488281,507.69635009765625,69.32291412353516,116.2192840576172,91.3148422241211,377.5173034667969,39.54999923706055,73.70457458496094,160.1143035888672,80.20489501953125,273.8428955078125,232.10952758789065,37.229000091552734,155.90188598632812,59.55649566650391,55.91812133789063,248.99557495117188,70.83333587646484,22.20072364807129,257.16070556640625,79.55619049072266,82.21548461914062,106.66693878173828,80.66302490234375,233.7513885498047,37.815338134765625,77.13237762451172,228.1361846923828,75.07731628417969,213.7344207763672,59.51979064941406,80.5,29.694358825683597,75.28199005126953,58.85808563232422,75.79863739013672,232.93006896972656,57.961219787597656,,,,,,
15.0,2.950000047683716,312.27850341796875,506.1903991699219,69.1562728881836,112.9727020263672,91.22761535644533,382.9019165039063,39.75,72.46785736083984,157.39187622070312,79.48145294189453,277.2480163574219,227.3897857666016,38.37681198120117,153.49525451660156,59.87126541137695,56.16188430786133,239.12950134277344,68.44287109375,21.59789085388184,257.16070556640625,78.78547668457031,83.38072204589844,105.28070068359376,79.16748046875,230.2520904541016,36.64903259277344,74.91848754882812,223.5294342041016,75.07731628417969,213.8431396484375,59.19428634643555,84.1500015258789,29.095874786376957,74.59053802490234,59.20595932006836,74.0902099609375,229.24075317382807,56.97300338745117,,,,,,
14.800000190734863,2.950000047683716,313.70916748046875,514.9747924804688,65.03190612792969,113.8501434326172,91.14041137695312,386.0961608886719,39.79999923706055,72.49163818359375,154.7617645263672,80.59072875976562,275.81689453125,228.99114990234372,38.77604675292969,163.85609436035156,60.028656005859375,58.3557014465332,239.2180328369141,66.80728912353516,21.48457145690918,263.05596923828125,78.25023651123047,86.27230072021484,106.63044738769533,77.334228515625,230.6720123291016,37.09761047363281,76.20255279541016,227.3061370849609,74.7278060913086,216.3710784912109,59.42679214477539,82.75,29.751739501953125,74.8930435180664,59.14270782470703,73.95074462890625,228.3094787597656,57.35969161987305,,,,,,
14.800000190734863,2.950000047683716,329.64373779296875,517.40087890625,66.36502838134766,116.35091400146484,91.90355682373048,400.4247741699219,38.84999847412109,77.91423034667969,154.5310821533203,81.89291381835938,281.3934326171875,228.7382659912109,38.47661972045898,165.73243713378906,61.75995635986328,57.57568359375,242.75738525390625,68.02348327636719,21.733867645263672,277.6260986328125,88.35533905029297,87.91228485107422,116.26111602783205,77.09300994873047,238.88363647460935,38.39849472045898,79.1249008178711,230.12828063964844,74.70840454101562,215.6643829345703,61.937774658203125,84.30000305175781,31.645551681518555,74.28802490234375,59.09000015258789,73.95074462890625,230.494384765625,56.41443634033203,,,,,,
14.699999809265137,2.900000095367432,326.0917663574219,520.5802001953125,64.94857025146484,117.0090103149414,91.3802490234375,391.0701293945313,38.34999847412109,77.03424072265625,158.8223114013672,80.3495864868164,281.4921264648437,227.2633819580078,38.97566986083984,167.36404418945312,61.28776931762695,59.42824172973633,232.9356231689453,67.01698303222656,21.312332153320312,272.79986572265625,88.526611328125,89.07755279541016,113.16033935546876,80.56654357910156,235.85092163085935,36.963035583496094,78.41645812988281,236.31202697753903,73.4462661743164,211.5870361328125,61.658790588378906,83.69999694824219,31.45699691772461,73.81265258789062,58.70347595214844,75.86837768554688,229.74220275878903,54.86765670776367,,,,,,
14.649999618530272,2.900000095367432,325.8450622558594,515.5604248046875,65.49015808105469,117.66710662841795,91.42385864257812,387.1913757324219,39.0,77.3910140991211,155.5461883544922,79.62614440917969,287.710205078125,226.2520294189453,38.37681198120117,164.3455352783203,61.728477478027344,60.59828186035156,233.2453155517578,67.14279174804688,21.27153778076172,280.0696716308594,88.56941223144531,89.3796615600586,112.5037078857422,79.79463958740234,238.83697509765625,36.82846450805664,80.85174560546875,238.0551300048828,73.72779846191406,210.8802795410156,60.54277801513672,86.44999694824219,31.247936248779297,72.47296905517578,58.2888298034668,75.3802490234375,228.70347595214844,53.44977951049805,,,,,,
14.5,3.200000047683716,323.3784484863281,526.6873168945312,66.49000549316406,118.54454803466795,93.97492218017578,389.3361206054688,38.900001525878906,74.70348358154297,155.63845825195312,80.73540496826172,288.0063171386719,227.5583648681641,41.021766662597656,165.73243713378906,61.22482681274414,60.89078903198242,228.5556182861328,67.98155212402344,21.679473876953125,285.8427124023437,86.23583221435547,89.16387939453125,111.00802612304688,81.483154296875,239.53683471679688,37.05275344848633,83.24276733398438,237.59860229492188,76.6015853881836,210.49974060058597,61.00777816772461,86.80000305175781,31.538976669311523,73.03475189208984,59.10406494140625,73.70668029785156,226.33941650390625,52.63343048095703,,,,,,
14.300000190734863,3.049999952316284,310.60113525390625,520.5382080078125,65.90675354003906,121.57177734375,91.18402099609376,382.8106384277344,39.25,74.03755187988281,153.83889770507812,79.77082824707031,284.3544311523437,220.9423065185547,39.47471618652344,165.16136169433594,60.217529296875,59.03822708129883,227.8477325439453,67.26860046386719,22.513473510742188,287.4311218261719,83.51687622070312,87.43756866455078,109.62179565429688,79.79463958740234,239.8634033203125,37.00789642333984,81.47163391113281,234.7349548339844,76.6113052368164,211.50547790527344,60.68228530883789,83.75,31.16185188293457,73.5965805053711,60.42529296875,72.86990356445312,220.60841369628903,51.81707000732422,,,,,,
14.449999809265137,3.0,320.6651306152344,534.1749267578125,66.65665435791016,124.9499740600586,94.82527160644533,379.7076416015625,39.650001525878906,74.0851058959961,153.97735595703125,80.73540496826172,296.69189453125,221.1529998779297,40.273193359375,165.3245391845703,60.249019622802734,59.13573455810547,224.1313934326172,67.43636322021484,22.93500518798828,291.6462707519531,84.84423828125,88.818603515625,110.89860534667967,80.80775451660156,245.04237365722656,39.65452194213867,85.27955627441406,233.36538696289065,76.46566772460938,210.8531036376953,61.4262809753418,86.05000305175781,31.65785789489746,72.73225402832031,62.69528198242188,71.12659454345703,212.9073486328125,52.11783218383789,,,,,,
15.0,3.0,318.9384765625,535.6389770507812,65.57347106933594,127.58235168457033,94.32379150390624,385.9593200683594,38.79999923706055,74.01376342773438,162.05227661132812,84.11144256591797,298.17242431640625,221.11087036132807,41.321197509765625,165.6100616455078,60.437870025634766,59.33073425292969,227.6265411376953,69.28163146972656,21.78372383117676,288.28631591796875,85.82905578613281,95.50804901123048,111.29987335205078,81.77262878417969,248.21502685546875,39.51994705200195,85.23526763916016,245.6914520263672,78.00934600830078,211.1249084472656,62.263275146484375,85.4000015258789,32.86710739135742,79.60356140136719,63.18019485473633,74.68292999267578,216.0594024658203,52.24673080444336,,,,,,
15.449999809265137,3.0999999046325684,316.9651184082031,533.9658203125,65.53182220458984,128.54757690429688,92.95012664794922,382.9475708007813,38.900001525878906,74.46564483642578,167.635498046875,82.90570831298828,300.7879333496094,221.8272857666016,40.82215118408203,164.5087127685547,60.94153594970703,61.6220703125,230.1483459472656,69.28163146972656,22.368427276611328,287.73651123046875,87.7344741821289,92.74596405029295,112.79554748535156,84.908447265625,251.06106567382807,39.1162223815918,85.72232818603516,243.36740112304688,77.57246398925781,213.1907501220703,61.84478759765625,83.8499984741211,33.465579986572266,80.42467498779297,64.10435485839844,73.67181396484375,216.81158447265625,51.81707000732422,,,,,,
15.350000381469728,3.150000095367432,323.6250915527344,531.9161376953125,65.2818603515625,129.1618194580078,92.31781768798828,384.7271728515625,40.75,75.36943054199219,166.989501953125,87.2945556640625,298.3204650878906,220.1416473388672,42.61872100830078,164.75344848632812,60.56378555297852,62.25584030151367,252.2694549560547,68.61062622070312,22.368427276611328,288.13360595703125,88.16265106201172,94.99016571044922,113.30626678466795,87.03115844726562,251.4343414306641,41.17969512939453,87.58202362060547,240.17172241210935,80.13555145263672,225.5859222412109,61.4262809753418,82.94999694824219,33.744327545166016,83.01763153076172,64.18870544433594,74.47373962402344,210.75823974609372,51.73114013671875,,,,,,
15.050000190734863,3.0999999046325684,328.311767578125,534.3422241210938,66.40668487548828,130.7412109375,92.29602813720705,401.7025146484375,41.95000076293945,76.5823745727539,165.32838439941406,88.21090698242188,299.7022399902344,221.02658081054688,41.77033996582031,164.63108825683594,61.35074234008789,61.18330383300781,274.1694641113281,69.49131774902344,23.10271453857422,289.87469482421875,88.54803466796875,95.8101577758789,114.40064239501952,86.50047302246094,252.60079956054688,42.43571853637695,88.33474731445312,247.84957885742188,79.90254211425781,233.71340942382807,61.333274841308594,84.0,33.625450134277344,82.97439575195312,65.26395416259766,74.1948013305664,214.8415679931641,51.98893737792969,,,,,,
14.850000381469728,3.049999952316284,321.158447265625,549.1083984375,67.07325744628906,133.81231689453125,96.78762817382812,409.5969543457031,44.0,75.0126724243164,161.82156372070312,86.08882904052734,302.2191162109375,217.82391357421875,40.62252807617188,163.65213012695312,59.52500534057617,59.47699737548828,271.5591125488281,68.48481750488281,22.839820861816406,294.2120666503906,87.6488265991211,92.87543487548828,112.9049835205078,85.10140991210938,255.4934844970703,41.31427001953125,85.54521179199219,245.5669708251953,80.24234008789062,246.67935180664065,60.263790130615234,81.6500015258789,32.916297912597656,84.91911315917969,64.95472717285156,73.91587829589844,211.15219116210935,51.77410125732422,,,,,,
14.75,3.049999952316284,325.6477355957031,546.891357421875,66.69831085205078,133.46133422851562,111.54888916015624,414.0232238769531,46.20000076293945,75.15538024902344,160.52957153320312,85.94414520263672,297.0867004394531,216.93896484375,47.65910720825195,161.73495483398438,58.98989486694336,59.33073425292969,278.062744140625,67.64605712890625,23.066452026367188,293.6928100585937,87.28487396240234,93.09121704101562,113.01441192626952,84.1847915649414,267.4843139648437,41.0899772644043,83.90693664550781,246.60450744628903,81.24234771728516,250.53921508789065,60.35678482055664,82.0999984741211,33.57216262817383,85.91309356689453,65.32017517089844,73.74154663085938,213.4087829589844,51.43037033081055,,,,,,
14.75,3.049999952316284,329.64373779296875,549.48486328125,66.90662384033203,131.8380584716797,115.42998504638672,412.15234375,47.45000076293945,76.10670471191406,162.8367156982422,87.3910140991211,303.4528503417969,219.3409576416016,52.69949722290039,162.59156799316406,59.997188568115234,59.13573455810547,282.3542175292969,67.81380462646484,23.64662742614746,292.3487854003906,86.72826385498047,92.4870147705078,119.4713363647461,83.41290283203125,265.8047180175781,41.76284790039063,84.52681732177734,250.63018798828125,82.32000732421875,250.32177734375,60.77527618408203,82.19999694824219,34.78141784667969,86.51811218261719,66.3848876953125,73.42774963378906,212.69239807128903,51.86003494262695,,,,,,
14.649999618530272,2.950000047683716,331.1730651855469,547.5607299804688,66.90662384033203,130.78509521484375,115.03750610351562,405.1705627441406,45.09999847412109,77.81910705566406,164.22097778320312,90.95996856689452,300.0476989746094,220.1416473388672,61.53265380859375,161.9388885498047,61.06743621826172,58.8919792175293,283.0621032714844,67.35247802734375,24.195070266723636,295.6783142089844,91.09569549560548,95.1627960205078,122.82748413085938,82.88221740722656,271.1235656738281,41.0899772644043,87.5377426147461,261.1716613769531,83.39765930175781,250.48486328125,60.03129196166992,82.0999984741211,36.73262023925781,87.12313079833984,67.2598648071289,73.21855926513672,211.3313140869141,50.8718147277832,,,,,,
14.550000190734863,3.0,319.92510986328125,540.9934692382812,66.65665435791016,128.85470581054688,120.0087890625,394.8576049804688,45.45000076293945,76.53480529785156,165.32838439941406,99.68941497802734,298.22174072265625,218.4560394287109,60.33493423461914,159.8177947998047,65.09662628173828,58.7457160949707,297.0869140625,68.10736083984375,24.022829055786133,292.8986511230469,90.26075744628906,98.05435943603516,123.70301818847656,85.39087677001953,270.2837829589844,41.58341598510742,86.87356567382812,261.6697082519531,82.65009307861328,247.7938232421875,61.4262809753418,80.69999694824219,37.49916458129883,87.7281494140625,66.82412719726562,72.17257690429688,209.50457763671875,52.71935272216797,,,,,,
14.449999809265137,3.5999999046325684,322.09576416015625,551.325439453125,66.19839477539062,128.1966094970703,126.48455047607422,396.3178405761719,47.04999923706055,78.19963836669922,171.69606018066406,101.23274993896484,297.9749755859375,216.85467529296875,61.18331527709961,160.87835693359375,64.37262725830078,60.50077819824219,307.8820495605469,67.72991943359375,23.9185848236084,294.24267578125,90.66751098632812,99.65119171142578,125.3446044921875,82.6892318725586,268.5107727050781,41.673133850097656,86.51934051513672,265.1973876953125,83.24234008789062,244.26014709472656,60.728790283203125,81.1500015258789,37.01546478271485,97.97030639648438,66.83818817138672,72.27716827392578,210.75823974609372,52.84825134277344,,,,,,
14.199999809265137,3.5999999046325684,321.2571105957031,531.7907104492188,66.15673065185547,127.58235168457033,122.97413635253906,383.4039001464844,46.650001525878906,77.3672103881836,172.988037109375,99.9788055419922,301.0346984863281,213.9469757080078,59.53646087646485,158.961181640625,62.70429229736328,59.13573455810547,297.7505798339844,66.8492202758789,23.188831329345703,284.43768310546875,91.11710357666016,97.36384582519533,121.87901306152344,81.24193572998047,264.8715515136719,38.39849472045898,83.72982788085938,259.6776428222656,81.32001495361328,244.47756958007807,59.51979064941406,77.80000305175781,35.39629364013672,98.35924530029295,66.22676849365234,71.3009262084961,208.0359649658203,51.47334671020508,,,,,,
14.25,3.450000047683716,321.5531005859375,529.9500732421875,66.98992919921875,130.7412109375,123.12679290771484,383.4951171875,45.84999847412109,78.36611938476562,155.8691864013672,106.15211486816406,302.3671264648437,212.30349731445312,59.985599517822266,157.20718383789062,64.15228271484375,59.47699737548828,312.6601867675781,66.51371765136719,23.20696258544922,291.7990417480469,92.7013931274414,97.79542541503906,121.66015625,80.75950622558594,272.9432067871094,38.48821258544922,84.4825439453125,255.61045837402344,81.19380187988281,242.30300903320312,59.79879760742188,77.8499984741211,36.0070686340332,102.85369873046876,68.8340835571289,71.26606750488281,208.9672698974609,51.94596862792969,,,,,,
14.600000381469728,3.650000095367432,319.08642578125,532.0416259765625,68.90630340576172,128.59144592285156,120.7937469482422,385.00103759765625,45.29999923706055,79.22232055664062,154.20806884765625,102.72784423828124,305.1307373046875,215.92759704589844,58.68807601928711,158.7572479248047,64.90776062011719,60.062007904052734,308.4571838378906,66.59759521484375,23.48798179626465,286.91180419921875,94.4569320678711,100.60066223144533,122.60860443115234,80.08409881591797,278.8686828613281,37.994773864746094,84.74821472167969,257.9760437011719,81.90254211425781,243.11846923828125,61.37978363037109,78.80000305175781,37.01136016845703,104.3662567138672,68.31403350830078,71.78905487060547,207.4986572265625,52.11783218383789,,,,,,
14.550000190734863,3.75,333.7383728027344,539.0692749023438,70.40608215332031,129.7760009765625,123.86810302734376,387.0545043945313,45.09999847412109,79.12718200683594,154.66946411132812,108.85293579101562,311.447509765625,216.2647399902344,61.0835075378418,166.26272583007812,64.97071838378906,61.67081451416016,312.48321533203125,67.31055450439453,23.80073356628418,293.5401611328125,93.5577621459961,101.4638214111328,123.1558074951172,82.01383972167969,284.2341613769531,39.02650833129883,84.4825439453125,262.9977722167969,81.06758117675781,242.98260498046875,60.9612922668457,78.9000015258789,37.085147857666016,111.2807846069336,69.41036987304688,74.15994262695312,212.3700714111328,52.50452423095703,,,,,,
14.5,3.650000095367432,337.9809875488281,533.84033203125,69.9894790649414,127.09977722167967,121.84034729003906,382.6281433105469,45.0,76.8677749633789,153.7466583251953,105.38044738769533,315.7409973144531,215.8433074951172,60.03550720214844,162.75473022460938,64.0263671875,60.64702987670898,315.4032287597656,67.60411071777344,23.651159286499023,291.3102722167969,91.7593765258789,98.70172882080078,121.66015625,81.483154296875,284.9340515136719,39.78909683227539,85.54521179199219,257.9760437011719,79.28119659423828,242.1127471923828,60.68228530883789,79.44999694824219,36.51946640014648,112.27474212646484,69.04844665527344,72.3120346069336,231.5689239501953,52.41859817504883,,,,,,
14.449999809265137,3.5,328.50909423828125,525.7252197265625,72.15581512451172,128.24044799804688,118.50433349609376,373.6841430664063,44.900001525878906,76.10670471191406,152.0855255126953,110.01044464111328,315.34619140625,211.7135772705078,59.33683776855469,158.961181640625,63.743072509765625,59.574493408203125,313.50079345703125,66.89116668701172,23.22056007385254,288.8667297363281,91.97347259521484,99.00382232666016,120.82112121582033,80.08409881591797,281.5281066894531,40.19281768798828,83.0656509399414,255.31993103027344,79.4559555053711,241.3516540527344,60.63578414916992,77.4000015258789,36.12594223022461,109.94108581542967,68.67244720458984,72.4515151977539,239.84312438964844,51.90299987792969,,,,,,
14.25,3.549999952316284,338.1290588378906,526.896484375,71.65589904785156,126.48553466796876,119.11485290527344,376.1939392089844,43.900001525878906,76.13047790527344,150.3321075439453,109.9622039794922,317.517578125,216.05404663085935,61.23321914672852,160.47044372558594,63.71159362792969,59.62325286865234,317.4383239746094,67.93961334228516,23.587703704833984,289.660888671875,93.7718505859375,103.14697265625,119.61725616455078,79.31219482421875,283.0210876464844,39.968528747558594,86.20938110351562,253.20330810546875,80.38797760009766,245.102783203125,60.44978332519531,78.3499984741211,36.42517852783203,112.27474212646484,69.2557601928711,74.78752899169922,246.2546844482422,53.14901351928711,,,,,,
14.300000190734863,3.3499999046325684,334.5770568847656,538.692626953125,70.36443328857422,124.81838989257812,124.65303802490234,378.2017822265625,43.5,76.67750549316406,148.1634063720703,108.17772674560548,316.33319091796875,222.67007446289065,60.38483810424805,159.1651611328125,64.62445831298828,58.94072723388672,320.0928649902344,67.68798828125,23.229625701904297,286.4230651855469,92.91546630859376,100.64382934570312,125.78234100341795,80.47004699707031,293.5655822753906,40.28253173828125,88.91034698486328,252.0412750244141,79.88312530517578,244.61351013183597,60.8682861328125,82.8499984741211,34.67074203491211,108.29889678955078,69.07655334472656,74.29940795898438,252.98863220214844,52.84825134277344,,,,,,
14.449999809265137,3.400000095367432,332.2090759277344,533.84033203125,73.98888397216797,123.7654266357422,124.9801025390625,387.9215087890625,43.45000076293945,76.91534423828125,150.47052001953125,105.28399658203124,318.0604553222656,222.67007446289065,59.28693389892578,159.08355712890625,64.90776062011719,59.91575622558594,317.48260498046875,67.26860046386719,23.24775505065918,287.1256408691406,94.26424407958984,99.521728515625,124.5785140991211,79.3604507446289,292.11920166015625,41.17969512939453,89.84019470214844,249.0531463623047,79.28119659423828,240.40023803710935,70.2612533569336,83.69999694824219,33.604957580566406,105.27378845214844,68.58460998535156,73.28829193115234,251.8424530029297,53.70757293701172,,,,,,
14.199999809265137,3.400000095367432,323.7237854003906,522.7971801757812,72.73907470703125,123.23894500732422,122.23280334472656,381.1222534179688,43.75,74.2516098022461,146.17926025390625,101.61857604980467,317.1227722167969,218.4138641357422,56.29264450073242,155.33079528808594,62.29507446289063,58.40446090698242,311.7310791015625,66.17822265625,22.0148868560791,282.91033935546875,93.64338684082033,94.81754302978516,121.40476989746094,76.17638397216797,291.8392944335937,39.60966110229492,85.89944458007812,243.1183319091797,78.59186553955078,233.0882110595703,67.28527069091797,80.25,33.38360595703125,102.11901092529295,58.35207748413086,72.55610656738281,245.60997009277344,51.90299987792969,,,,,,
14.100000381469728,3.400000095367432,323.7237854003906,515.7278442382812,72.69741821289062,121.74728393554688,121.36063385009766,372.9084167480469,43.04999923706055,73.51431274414062,144.56427001953125,96.07223510742188,321.4162292480469,216.1804656982422,54.246543884277344,151.04779052734375,62.23212432861328,57.57568359375,304.8293151855469,65.5072021484375,21.61601448059082,284.77362060546875,92.8940658569336,93.39332580566406,121.44124603271484,74.43962097167969,287.0802307128906,39.51994705200195,84.52681732177734,242.8278350830078,77.87342834472656,227.35272216796875,66.82025909423828,79.0999984741211,33.39999771118164,100.82254791259766,61.672733306884766,72.27716827392578,244.57122802734372,51.94596862792969,,,,,,
