stock1 - stock2,corr
./data\ABB.json - ./data\JINDALSTEL.json,0.24746590811701868
./data\ABB.json - ./data\JINDRILL.json,0.2094634649991775
./data\ABB.json - ./data\JINDWORLD.json,0.013790078526289872
./data\ABB.json - ./data\JIOFIN.json,
./data\ABB.json - ./data\JISLDVREQS.json,0.0017019378395971522
./data\ABB.json - ./data\JISLJALEQS.json,0.20730256799946256
./data\ABB.json - ./data\JITFINFRA.json,0.07173901142140184
./data\ABB.json - ./data\JKCEMENT.json,0.20277439914677717
./data\ABB.json - ./data\JKIL.json,0.06939533889942769
./data\ABB.json - ./data\JKLAKSHMI.json,0.19912695073299444
./data\ABB.json - ./data\JKPAPER.json,0.214474660811183
./data\ABB.json - ./data\JKTYRE.json,0.2600536118407967
./data\ABB.json - ./data\JMA.json,-0.018473231276179048
./data\ABB.json - ./data\JMFINANCIL.json,0.2623309165184226
./data\ABB.json - ./data\JOCIL.json,0.04961216197151068
./data\ABB.json - ./data\JPASSOCIAT.json,0.225036637063608
./data\ABB.json - ./data\JPOLYINVST.json,-0.006429201144202052
./data\ABB.json - ./data\JPPOWER.json,0.21405428991652564
./data\ABB.json - ./data\JSL.json,0.17755582205679799
./data\ABB.json - ./data\JSWENERGY.json,0.27033917255153667
./data\ABB.json - ./data\JSWHL.json,0.27539990615137555
./data\ABB.json - ./data\JSWSTEEL.json,0.29019117204558764
./data\ABB.json - ./data\JTEKTINDIA.json,0.2199983005647573
./data\ABB.json - ./data\JTLIND.json,
./data\ABB.json - ./data\JUBLFOOD.json,0.19069481761426899
./data\ABB.json - ./data\JUBLINDS.json,0.04084773400503092
./data\ABB.json - ./data\JUBLINGREA.json,
./data\ABB.json - ./data\JUBLPHARMA.json,0.17881983283682434
./data\ABB.json - ./data\JUSTDIAL.json,-0.0044048941116294925
./data\ABB.json - ./data\JWL.json,0.019990353491167626
./data\ABB.json - ./data\JYOTHYLAB.json,0.13894621644861907
./data\ABB.json - ./data\JYOTISTRUC.json,0.19602926594089354
./data\ABB.json - ./data\KABRAEXTRU.json,0.08074753407153684
./data\ABB.json - ./data\KAJARIACER.json,0.22095229811403502
./data\ABB.json - ./data\KAKATCEM.json,0.07026114411387933
./data\ABB.json - ./data\KALYANI.json,0.26117018743750625
./data\ABB.json - ./data\KALYANIFRG.json,-0.014853633006767423
./data\ABB.json - ./data\KALYANKJIL.json,
./data\ABB.json - ./data\KAMATHOTEL.json,0.019314492135380536
./data\ABB.json - ./data\KAMDHENU.json,
./data\ABB.json - ./data\KAMOPAINTS.json,
./data\ABB.json - ./data\KANANIIND.json,-0.012921514708863697
./data\ABB.json - ./data\KANORICHEM.json,0.07351544251418204
./data\ABB.json - ./data\KANPRPLA.json,
./data\ABB.json - ./data\KANSAINER.json,0.18011126430189517
./data\ABB.json - ./data\KAPSTON.json,0.02975628905284713
./data\ABB.json - ./data\KARMAENG.json,0.006023473210247862
./data\ABB.json - ./data\KARURVYSYA.json,0.22168577728450697
./data\ABB.json - ./data\KAUSHALYA.json,0.02211124853432652
./data\ABB.json - ./data\KAVVERITEL.json,0.06618056897944402
./data\ABB.json - ./data\KAYA.json,-0.02690644758470688
./data\ABB.json - ./data\KAYNES.json,
./data\ABB.json - ./data\KBCGLOBAL.json,-0.011204691161279246
./data\ABB.json - ./data\KCP.json,0.20911825212391488
./data\ABB.json - ./data\KCPSUGIND.json,0.18211971435531024
./data\ABB.json - ./data\KDDL.json,-0.034534747867156365
./data\ABB.json - ./data\KEC.json,0.2624169544825019
./data\ABB.json - ./data\KECL.json,0.14522937911256253
./data\ABB.json - ./data\KEEPLEARN.json,
./data\ABB.json - ./data\KEERTI.json,-0.09668905325029013
./data\ABB.json - ./data\KEI.json,0.2382098406549495
./data\ABB.json - ./data\KELLTONTEC.json,-0.042114725509672934
./data\ABB.json - ./data\KENNAMET.json,0.03741054891020339
./data\ABB.json - ./data\KERNEX.json,0.16491539602796987
./data\ABB.json - ./data\KESORAMIND.json,0.21089011533377136
./data\ABB.json - ./data\KEYFINSERV.json,-0.03481115432246527
./data\ABB.json - ./data\KFINTECH.json,
./data\ABB.json - ./data\KHADIM.json,0.03521216281064954
./data\ABB.json - ./data\KHAICHEM.json,
./data\ABB.json - ./data\KHAITANLTD.json,-0.03629321550830203
./data\ABB.json - ./data\KHANDSE.json,-0.01345858991308782
./data\ABB.json - ./data\KICL.json,0.03234535373035622
./data\ABB.json - ./data\KILITCH.json,-0.00044143068466004397
./data\ABB.json - ./data\KIMS.json,
./data\ABB.json - ./data\KINGFA.json,-0.0016738252552532034
./data\ABB.json - ./data\KIOCL.json,-0.03630038081187612
./data\ABB.json - ./data\KIRIINDUS.json,0.17154998451180248
./data\ABB.json - ./data\KIRLFER.json,0.02597411267698539
./data\ABB.json - ./data\KIRLOSBROS.json,0.18433879756435517
./data\ABB.json - ./data\KIRLOSENG.json,-0.006724278984105782
./data\ABB.json - ./data\KIRLOSIND.json,-0.0036014141845811605
./data\ABB.json - ./data\KIRLPNU.json,
./data\ABB.json - ./data\KITEX.json,-0.02253498073331961
./data\ABB.json - ./data\KKCL.json,0.02792716928391901
./data\ABB.json - ./data\KMSUGAR.json,-0.010638375220784584
./data\ABB.json - ./data\KNRCON.json,0.046211236921718024
./data\ABB.json - ./data\KOHINOOR.json,0.1686510533465593
./data\ABB.json - ./data\KOKUYOCMLN.json,0.16081219743610148
./data\ABB.json - ./data\KOLTEPATIL.json,0.24418255200698724
./data\ABB.json - ./data\KOPRAN.json,0.22247303568845958
./data\ABB.json - ./data\KOTAKBANK.json,0.2793127288956017
./data\ABB.json - ./data\KOTARISUG.json,0.06147236057528489
./data\ABB.json - ./data\KOTHARIPET.json,0.03869747553430862
./data\ABB.json - ./data\KOTHARIPRO.json,0.014446908029004262
./data\ABB.json - ./data\KOVAI.json,0.001020013043266447
./data\ABB.json - ./data\KPIGREEN.json,
./data\ABB.json - ./data\KPIL.json,0.24692885690621239
./data\ABB.json - ./data\KPITTECH.json,0.016151204243037363
./data\ABB.json - ./data\KPRMILL.json,0.22350431725027123
./data\ABB.json - ./data\KRBL.json,0.21349439664010092
./data\ABB.json - ./data\KREBSBIO.json,0.024493905972874336
./data\ABB.json - ./data\KRIDHANINF.json,0.005197018809097396
./data\ABB.json - ./data\KRISHANA.json,-0.018289631041135672
./data\ABB.json - ./data\KRITI.json,0.014271904762628984
./data\ABB.json - ./data\KRITIKA.json,0.20462584311291862
./data\ABB.json - ./data\KRITINUT.json,
./data\ABB.json - ./data\KRSNAA.json,
./data\ABB.json - ./data\KSB.json,0.2003921941017426
./data\ABB.json - ./data\KSCL.json,0.17151536577720858
./data\ABB.json - ./data\KSHITIJPOL.json,-0.036255523464433885
./data\ABB.json - ./data\KSL.json,0.26117018743750625
./data\ABB.json - ./data\KSOLVES.json,
./data\ABB.json - ./data\KTKBANK.json,0.29272544936961664
./data\ABB.json - ./data\KUANTUM.json,0.04388488168231993
./data\ABB.json - ./data\L&TFH.json,
./data\ABB.json - ./data\LAGNAM.json,0.03100587064902684
./data\ABB.json - ./data\LAKPRE.json,0.011406263175568096
./data\ABB.json - ./data\LAL.json,-0.02347134387758493
./data\ABB.json - ./data\LALPATHLAB.json,-0.02347134387758493
./data\ABB.json - ./data\LAMBODHARA.json,0.010150567822857377
./data\ABB.json - ./data\LANDMARK.json,
./data\ABB.json - ./data\LAOPALA.json,0.15170527758831953
./data\ABB.json - ./data\LASA.json,0.018001495635070065
./data\ABB.json - ./data\LATENTVIEW.json,
./data\ABB.json - ./data\LATTEYS.json,0.05077507999976366
./data\ABB.json - ./data\LAURUSLABS.json,-0.02714955065024013
./data\ABB.json - ./data\LAXMICOT.json,-0.0145362300884263
./data\ABB.json - ./data\LAXMIMACH.json,0.2030941184781368
./data\ABB.json - ./data\LCCINFOTEC.json,-0.0042075062699397136
./data\ABB.json - ./data\LEMONTREE.json,-0.025901050873587995
./data\ABB.json - ./data\LEXUS.json,0.02031444790019007
./data\ABB.json - ./data\LFIC.json,0.03222799448861542
./data\ABB.json - ./data\LGBBROSLTD.json,0.01756277314559196
./data\ABB.json - ./data\LGBFORGE.json,0.010825196539095694
./data\ABB.json - ./data\LIBAS.json,-0.002718222951361298
./data\ABB.json - ./data\LIBERTSHOE.json,0.2255176833501897
./data\ABB.json - ./data\LICHSGFIN.json,0.29627783696620796
./data\ABB.json - ./data\LICI.json,
./data\ABB.json - ./data\LIKHITHA.json,
./data\ABB.json - ./data\LINC.json,0.019319822418542514
./data\ABB.json - ./data\LINCOLN.json,0.019319822418542514
./data\ABB.json - ./data\LINDEINDIA.json,0.13709763098367161
./data\ABB.json - ./data\LLOYDSME.json,
./data\ABB.json - ./data\LODHA.json,
./data\ABB.json - ./data\LOKESHMACH.json,0.14621877822255827
./data\ABB.json - ./data\LOTUSEYE.json,0.03334754215661397
./data\ABB.json - ./data\LOVABLE.json,-0.017014035523194443
./data\ABB.json - ./data\LOYALTEX.json,
./data\ABB.json - ./data\LPDC.json,0.00060551743292304
./data\ABB.json - ./data\LSIL.json,-0.04168792607343493
./data\ABB.json - ./data\LT.json,0.3815136301167611
./data\ABB.json - ./data\LTIM.json,-0.012629419648455298
./data\ABB.json - ./data\LTTS.json,-0.015381663744134383
./data\ABB.json - ./data\LUMAXIND.json,0.02621221598805171
./data\ABB.json - ./data\LUMAXTECH.json,0.017753894008806673
./data\ABB.json - ./data\LUPIN.json,0.13079517676247088
./data\ABB.json - ./data\LUXIND.json,0.014673581268010378
./data\ABB.json - ./data\LXCHEM.json,
./data\ABB.json - ./data\LYKALABS.json,0.17205441487194345
./data\ABB.json - ./data\LYPSAGEMS.json,0.02436339568206242
./data\ABB.json - ./data\M&M.json,0.24222064106055044
./data\ABB.json - ./data\M&MFIN.json,0.24222064106055044
./data\ABB.json - ./data\MAANALU.json,0.035365180969441336
./data\ABB.json - ./data\MACPOWER.json,4.5067408302632726e-05
./data\ABB.json - ./data\MADHAV.json,
./data\ABB.json - ./data\MADHUCON.json,0.19612784949890127
./data\ABB.json - ./data\MADRASFERT.json,0.19933852234671573
./data\ABB.json - ./data\MAGADSUGAR.json,-0.027036543381308894
./data\ABB.json - ./data\MAGNUM.json,0.030267122212468755
./data\ABB.json - ./data\MAHABANK.json,0.20224970208502732
./data\ABB.json - ./data\MAHAPEXLTD.json,0.00797513030786774
./data\ABB.json - ./data\MAHASTEEL.json,-0.025234130294141097
./data\ABB.json - ./data\MAHEPC.json,0.20861451069729486
./data\ABB.json - ./data\MAHESHWARI.json,-0.036394304565473184
./data\ABB.json - ./data\MAHLIFE.json,0.17424619715935527
./data\ABB.json - ./data\MAHLOG.json,0.02948816964321286
./data\ABB.json - ./data\MAHSCOOTER.json,0.011869579073209643
./data\ABB.json - ./data\MAHSEAMLES.json,0.15188550015172742
./data\ABB.json - ./data\MAITHANALL.json,-0.0007291590003159691
./data\ABB.json - ./data\MALLCOM.json,
./data\ABB.json - ./data\MALUPAPER.json,-0.009364233430847298
./data\ABB.json - ./data\MANAKALUCO.json,-0.03650024046815057
./data\ABB.json - ./data\MANAKCOAT.json,-0.02219456373333141
./data\ABB.json - ./data\MANAKSIA.json,0.00609604110082118
./data\ABB.json - ./data\MANAKSTEEL.json,-0.012460127888742237
./data\ABB.json - ./data\MANALIPETC.json,0.21353259433227387
./data\ABB.json - ./data\MANAPPURAM.json,0.20156432777161323
./data\ABB.json - ./data\MANGALAM.json,0.20828546355655916
./data\ABB.json - ./data\MANGCHEFER.json,0.146276965322987
./data\ABB.json - ./data\MANGLMCEM.json,0.20828546355655916
./data\ABB.json - ./data\MANINDS.json,0.21042186643691965
./data\ABB.json - ./data\MANINFRA.json,0.20904577109875672
./data\ABB.json - ./data\MANKIND.json,
./data\ABB.json - ./data\MANOMAY.json,
./data\ABB.json - ./data\MANORAMA.json,
./data\ABB.json - ./data\MANORG.json,
./data\ABB.json - ./data\MANUGRAPH.json,0.027295419618765117
./data\ABB.json - ./data\MANYAVAR.json,
./data\ABB.json - ./data\MAPMYINDIA.json,
./data\ABB.json - ./data\MARALOVER.json,0.01749190446738531
./data\ABB.json - ./data\MARATHON.json,0.05133258846796597
./data\ABB.json - ./data\MARICO.json,0.14046432375586929
./data\ABB.json - ./data\MARINE.json,0.03093764383443283
./data\ABB.json - ./data\MARKSANS.json,0.16437127325390516
./data\ABB.json - ./data\MARSHALL.json,-0.11263803600183006
./data\ABB.json - ./data\MARUTI.json,0.24222064106055044
./data\ABB.json - ./data\MASFIN.json,-0.031685123706485505
./data\ABB.json - ./data\MASKINVEST.json,-0.04789217435484863
./data\ABB.json - ./data\MASTEK.json,0.12098550081788806
./data\ABB.json - ./data\MATRIMONY.json,-0.011235712047236017
./data\ABB.json - ./data\MAWANASUG.json,0.07434090959359153
./data\ABB.json - ./data\MAXHEALTH.json,
./data\ABB.json - ./data\MAXIND.json,
./data\ABB.json - ./data\MAYURUNIQ.json,-0.00757401280519561
./data\ABB.json - ./data\MAZDA.json,-0.002014724043271485
./data\ABB.json - ./data\MAZDOCK.json,
./data\ABB.json - ./data\MBAPL.json,0.0014440983552484977
./data\ABB.json - ./data\MBLINFRA.json,0.14187079908405364
./data\ABB.json - ./data\MCDOWELL-N.json,0.19051821515410697
./data\ABB.json - ./data\MCL.json,0.1573334833361587
./data\ABB.json - ./data\MCLEODRUSS.json,0.1573334833361587
./data\ABB.json - ./data\MCX.json,0.02097321978236593
./data\ABB.json - ./data\MEDANTA.json,
./data\ABB.json - ./data\MEDICAMEQ.json,
./data\ABB.json - ./data\MEDICO.json,
./data\ABB.json - ./data\MEDPLUS.json,
./data\ABB.json - ./data\MEGASOFT.json,0.07259709627409155
./data\ABB.json - ./data\MEGASTAR.json,
./data\ABB.json - ./data\MELSTAR.json,0.012014049202312556
./data\ABB.json - ./data\MENONBE.json,-0.027426376383409716
./data\ABB.json - ./data\MEP.json,-0.004753013069895916
./data\ABB.json - ./data\METALFORGE.json,0.13183452164776613
./data\ABB.json - ./data\METROBRAND.json,
./data\ABB.json - ./data\METROPOLIS.json,-0.0351393248632678
./data\ABB.json - ./data\MFL.json,
./data\ABB.json - ./data\MFSL.json,0.20378701832157906
./data\ABB.json - ./data\MGEL.json,0.13732357981458407
./data\ABB.json - ./data\MGL.json,0.011269548640060011
./data\ABB.json - ./data\MHLXMIRU.json,
./data\ABB.json - ./data\MHRIL.json,0.09012303672871143
./data\ABB.json - ./data\MICEL.json,0.12842816943347138
./data\ABB.json - ./data\MIDHANI.json,0.015750524573630114
./data\ABB.json - ./data\MINDACORP.json,0.0026538911500552224
./data\ABB.json - ./data\MINDTECK.json,0.010495801401588702
./data\ABB.json - ./data\MIRCELECTR.json,0.17071525577796398
./data\ABB.json - ./data\MIRZAINT.json,0.2109115643855432
./data\ABB.json - ./data\MITCON.json,-0.02184642830349463
./data\ABB.json - ./data\MITTAL.json,0.01864876673367925
./data\ABB.json - ./data\MKPL.json,0.046587150604066256
./data\ABB.json - ./data\MMFL.json,0.07190334572975514
./data\ABB.json - ./data\MMP.json,-0.049025987325608866
./data\ABB.json - ./data\MMTC.json,0.20060306236523587
./data\ABB.json - ./data\MODIRUBBER.json,-0.0502551269970544
./data\ABB.json - ./data\MODISONLTD.json,
./data\ABB.json - ./data\MOHITIND.json,0.008456715831920012
./data\ABB.json - ./data\MOIL.json,-0.020889425921370136
./data\ABB.json - ./data\MOKSH.json,0.04950465348143295
./data\ABB.json - ./data\MOL.json,0.040205270490997015
./data\ABB.json - ./data\MOLDTECH.json,-0.06861912366865162
./data\ABB.json - ./data\MOLDTKPAC.json,0.040205270490997015
./data\ABB.json - ./data\MONARCH.json,
./data\ABB.json - ./data\MONTECARLO.json,0.02625039143672454
./data\ABB.json - ./data\MORARJEE.json,0.014845504826460455
./data\ABB.json - ./data\MOREPENLAB.json,0.17446063373423745
./data\ABB.json - ./data\MOTHERSON.json,0.19774372883612717
./data\ABB.json - ./data\MOTILALOFS.json,0.11695218078809103
./data\ABB.json - ./data\MOTOGENFIN.json,0.05163535204600168
./data\ABB.json - ./data\MPHASIS.json,0.14266115671424276
./data\ABB.json - ./data\MPSLTD.json,0.05274041082343633
./data\ABB.json - ./data\MRF.json,0.25146705257923807
./data\ABB.json - ./data\MRO-TEK.json,0.044924111621964524
./data\ABB.json - ./data\MRPL.json,0.2251733880069584
./data\ABB.json - ./data\MSPL.json,0.1256269907859072
./data\ABB.json - ./data\MSTCLTD.json,0.06287607400851092
./data\ABB.json - ./data\MSUMI.json,
./data\ABB.json - ./data\MTARTECH.json,
./data\ABB.json - ./data\MTEDUCARE.json,0.035492724400230366
./data\ABB.json - ./data\MTNL.json,0.19836372015131887
./data\ABB.json - ./data\MUKANDLTD.json,0.1813356311134927
./data\ABB.json - ./data\MUKTAARTS.json,0.022579094736691147
./data\ABB.json - ./data\MUNJALAU.json,0.22069322777543265
./data\ABB.json - ./data\MUNJALSHOW.json,0.21808346978075235
./data\ABB.json - ./data\MURUDCERA.json,0.03184554982209099
./data\ABB.json - ./data\MUTHOOTCAP.json,-0.01668640981626665
./data\ABB.json - ./data\MUTHOOTFIN.json,0.02919519533467316
./data\ABB.json - ./data\NACLIND.json,0.03587185268635942
./data\ABB.json - ./data\NAGAFERT.json,0.031671044479878105
./data\ABB.json - ./data\NAGREEKCAP.json,0.022214918112757123
./data\ABB.json - ./data\NAGREEKEXP.json,0.01725461700130545
./data\ABB.json - ./data\NAHARCAP.json,0.03161985591639218
./data\ABB.json - ./data\NAHARINDUS.json,0.025738476695257053
./data\ABB.json - ./data\NAHARPOLY.json,0.027297899172519603
./data\ABB.json - ./data\NAHARSPING.json,0.2011090257459064
./data\ABB.json - ./data\NAM-INDIA.json,-0.0085758934127406
./data\ABB.json - ./data\NATCOPHARM.json,0.15746566905452794
./data\ABB.json - ./data\NATHBIOGEN.json,0.023123993964458384
./data\ABB.json - ./data\NATIONALUM.json,0.21669557335852385
./data\ABB.json - ./data\NAUKRI.json,0.07107218056438643
./data\ABB.json - ./data\NAVA.json,0.1608691277101176
./data\ABB.json - ./data\NAVINFLUOR.json,0.17762484043594792
./data\ABB.json - ./data\NAVKARCORP.json,-0.013000507702478122
./data\ABB.json - ./data\NAVNETEDUL.json,0.20240617254219714
./data\ABB.json - ./data\NAZARA.json,
./data\ABB.json - ./data\NBCC.json,-0.002954205759770039
./data\ABB.json - ./data\NBIFIN.json,-0.04687718570578023
./data\ABB.json - ./data\NCC.json,0.295527409376007
./data\ABB.json - ./data\NCLIND.json,0.1731717571663222
./data\ABB.json - ./data\NDGL.json,0.035625619244686706
./data\ABB.json - ./data\NDL.json,0.07947577380627355
./data\ABB.json - ./data\NDLVENTURE.json,0.07947577380627355
./data\ABB.json - ./data\NDRAUTO.json,
./data\ABB.json - ./data\NDTV.json,0.14279121688609897
./data\ABB.json - ./data\NECCLTD.json,0.025937647940635015
./data\ABB.json - ./data\NECLIFE.json,0.16795584599200974
./data\ABB.json - ./data\NELCAST.json,0.1793253119570129
./data\ABB.json - ./data\NELCO.json,0.2305454267810171
./data\ABB.json - ./data\NEOGEN.json,0.10195260430698938
./data\ABB.json - ./data\NESCO.json,0.17044707842152415
./data\ABB.json - ./data\NESTLEIND.json,0.1397793309254549
./data\ABB.json - ./data\NETWEB.json,
./data\ABB.json - ./data\NETWORK18.json,0.1915588773406506
./data\ABB.json - ./data\NEULANDLAB.json,0.0010684828129754334
./data\ABB.json - ./data\NEWGEN.json,-0.010334299279534479
./data\ABB.json - ./data\NEXTMEDIA.json,-0.00913165635018405
./data\ABB.json - ./data\NFL.json,0.24043427164538672
./data\ABB.json - ./data\NGIL.json,
./data\ABB.json - ./data\NGLFINE.json,
./data\ABB.json - ./data\NH.json,0.2317256733340116
./data\ABB.json - ./data\NHPC.json,0.2317256733340116
./data\ABB.json - ./data\NIACL.json,-0.03330202538874194
./data\ABB.json - ./data\NIBL.json,-0.008727454474591435
./data\ABB.json - ./data\NIITLTD.json,0.19094784389436775
./data\ABB.json - ./data\NIITMTS.json,
./data\ABB.json - ./data\NILAINFRA.json,-0.01672717107661263
./data\ABB.json - ./data\NILASPACES.json,-0.06981216462899661
./data\ABB.json - ./data\NILKAMAL.json,0.20733510947369554
./data\ABB.json - ./data\NINSYS.json,
./data\ABB.json - ./data\NIPPOBATRY.json,0.03763504000396571
./data\ABB.json - ./data\NIRAJ.json,
./data\ABB.json - ./data\NITCO.json,0.19560187290978978
./data\ABB.json - ./data\NITINSPIN.json,0.06845291183669262
./data\ABB.json - ./data\NITIRAJ.json,0.042496776573547515
./data\ABB.json - ./data\NKIND.json,-0.019680804284108573
./data\ABB.json - ./data\NLCINDIA.json,0.22933572094123936
./data\ABB.json - ./data\NMDC.json,0.26134907475262475
./data\ABB.json - ./data\NOCIL.json,0.24542425224672923
./data\ABB.json - ./data\NOIDATOLL.json,0.11799721294766807
./data\ABB.json - ./data\NORBTEAEXP.json,-0.0026999297290997795
./data\ABB.json - ./data\NOVARTIND.json,
./data\ABB.json - ./data\NRAIL.json,0.008764057395404715
./data\ABB.json - ./data\NRBBEARING.json,0.176663104405626
./data\ABB.json - ./data\NRL.json,
./data\ABB.json - ./data\NSIL.json,0.03517295110468692
./data\ABB.json - ./data\NSLNISP.json,
./data\ABB.json - ./data\NTPC.json,0.19930306082935303
./data\ABB.json - ./data\NUCLEUS.json,0.13581961548122723
./data\ABB.json - ./data\NURECA.json,
./data\ABB.json - ./data\NUVOCO.json,
./data\ABB.json - ./data\NYKAA.json,
./data\ABB.json - ./data\OAL.json,-0.03799819713266206
./data\ABB.json - ./data\OBCL.json,
./data\ABB.json - ./data\OBEROIRLTY.json,-0.02954546582181993
./data\ABB.json - ./data\OCCL.json,-0.05366601577986409
./data\ABB.json - ./data\OFSS.json,0.18211810493933137
./data\ABB.json - ./data\OIL.json,0.2629364838042894
./data\ABB.json - ./data\OILCOUNTUB.json,0.13350966392647248
./data\ABB.json - ./data\OLECTRA.json,0.028574495580138273
./data\ABB.json - ./data\OMAXAUTO.json,0.18625576218294088
./data\ABB.json - ./data\OMAXE.json,0.20156873271864667
./data\ABB.json - ./data\OMINFRAL.json,-0.011271939493186627
./data\ABB.json - ./data\OMKARCHEM.json,-0.00804760671564625
./data\ABB.json - ./data\ONELIFECAP.json,0.00590622658739477
./data\ABB.json - ./data\ONEPOINT.json,-0.04276437452020087
./data\ABB.json - ./data\ONGC.json,0.2629364838042894
./data\ABB.json - ./data\ONMOBILE.json,0.1778932599363765
./data\ABB.json - ./data\ONWARDTEC.json,0.012318133403478213
./data\ABB.json - ./data\OPTIEMUS.json,-0.03322953523473033
./data\ABB.json - ./data\ORBTEXP.json,0.029127599424940923
./data\ABB.json - ./data\ORCHPHARMA.json,0.24356825365315576
./data\ABB.json - ./data\ORICONENT.json,-0.011987235735665095
./data\ABB.json - ./data\ORIENTALTL.json,0.04060494221554049
./data\ABB.json - ./data\ORIENTBELL.json,-0.02560649956789382
./data\ABB.json - ./data\ORIENTCEM.json,0.017809317154105563
./data\ABB.json - ./data\ORIENTCER.json,0.10635401569789643
./data\ABB.json - ./data\ORIENTELEC.json,-0.05625283172191206
./data\ABB.json - ./data\ORIENTHOT.json,0.10181366847491566
./data\ABB.json - ./data\ORIENTLTD.json,-0.010235039076512428
./data\ABB.json - ./data\ORIENTPPR.json,0.10678214119434806
./data\ABB.json - ./data\ORISSAMINE.json,0.022326662828773138
./data\ABB.json - ./data\ORTEL.json,0.0037950393286086213
./data\ABB.json - ./data\ORTINLAB.json,-0.005407709788880793
./data\ABB.json - ./data\OSIAHYPER.json,0.09350804211373331
./data\ABB.json - ./data\OSWALAGRO.json,0.059587321146042344
./data\ABB.json - ./data\OSWALGREEN.json,0.16505959449769375
./data\ABB.json - ./data\OSWALSEEDS.json,0.11755703685705292
./data\ABB.json - ./data\PAGEIND.json,0.14382805143363472
./data\ABB.json - ./data\PAISALO.json,0.029791135886303586
./data\ABB.json - ./data\PAKKA.json,
./data\ABB.json - ./data\PALASHSECU.json,0.027729513821538564
./data\ABB.json - ./data\PALREDTEC.json,0.03606142583688951
./data\ABB.json - ./data\PANACEABIO.json,0.15871917182493547
./data\ABB.json - ./data\PANACHE.json,0.02339076702875278
./data\ABB.json - ./data\PANAMAPET.json,-0.009320591787204863
./data\ABB.json - ./data\PANSARI.json,0.05355066113387466
./data\ABB.json - ./data\PAR.json,
./data\ABB.json - ./data\PARACABLES.json,0.03563701827811614
./data\ABB.json - ./data\PARADEEP.json,
./data\ABB.json - ./data\PARAGMILK.json,0.030038241756105973
./data\ABB.json - ./data\PARAS.json,
./data\ABB.json - ./data\PARASPETRO.json,-0.0024301700679211606
./data\ABB.json - ./data\PARSVNATH.json,0.11786224542032817
./data\ABB.json - ./data\PASUPTAC.json,
./data\ABB.json - ./data\PATANJALI.json,0.0631341312916954
./data\ABB.json - ./data\PATELENG.json,0.252370529397599
./data\ABB.json - ./data\PATINTLOG.json,0.026485638809083237
./data\ABB.json - ./data\PAVNAIND.json,
./data\ABB.json - ./data\PAYTM.json,
./data\ABB.json - ./data\PCBL.json,0.20655720434754576
./data\ABB.json - ./data\PCJEWELLER.json,-0.004297946526101944
./data\ABB.json - ./data\PDMJEPAPER.json,0.02902382257372468
./data\ABB.json - ./data\PDPL.json,0.047345533093129756
./data\ABB.json - ./data\PDSL.json,-0.0053590876669040305
./data\ABB.json - ./data\PEARLPOLY.json,0.03818283666443976
./data\ABB.json - ./data\PEL.json,0.17942607997381896
./data\ABB.json - ./data\PENIND.json,0.006038549450803423
./data\ABB.json - ./data\PENINLAND.json,0.1996952694740968
./data\ABB.json - ./data\PERSISTENT.json,0.11298834333637908
./data\ABB.json - ./data\PETRONET.json,0.1754885627102739
./data\ABB.json - ./data\PFC.json,0.28169685304632813
./data\ABB.json - ./data\PFIZER.json,0.11221559377236268
./data\ABB.json - ./data\PFOCUS.json,0.17126135120612712
./data\ABB.json - ./data\PFS.json,0.003924267016555823
./data\ABB.json - ./data\PGEL.json,0.023103609954426563
./data\ABB.json - ./data\PGHH.json,0.1520350628518484
./data\ABB.json - ./data\PGHL.json,0.17366248164463785
./data\ABB.json - ./data\PGIL.json,0.08611019594717201
./data\ABB.json - ./data\PHOENIXLTD.json,0.15750882117450782
./data\ABB.json - ./data\PIDILITIND.json,0.20451107133732127
./data\ABB.json - ./data\PIGL.json,0.05687218838067255
./data\ABB.json - ./data\PIIND.json,-0.024326204218770048
./data\ABB.json - ./data\PILANIINVS.json,0.0022140024735482666
./data\ABB.json - ./data\PILITA.json,0.0146852666269189
./data\ABB.json - ./data\PIONEEREMB.json,0.021446282919117432
./data\ABB.json - ./data\PITTIENG.json,0.04033352827856883
./data\ABB.json - ./data\PIXTRANS.json,
./data\ABB.json - ./data\PKTEA.json,0.02036302114435277
./data\ABB.json - ./data\PLASTIBLEN.json,-0.026351787039760977
./data\ABB.json - ./data\PNB.json,0.2837837591009199
./data\ABB.json - ./data\PNBGILTS.json,0.17041590470882226
./data\ABB.json - ./data\PNBHOUSING.json,-0.013672636272562329
./data\ABB.json - ./data\PNC.json,-0.008406951971586047
./data\ABB.json - ./data\PNCINFRA.json,-0.008406951971586047
./data\ABB.json - ./data\POCL.json,-0.004230073868269413
./data\ABB.json - ./data\PODDARHOUS.json,0.002148905554397283
./data\ABB.json - ./data\PODDARMENT.json,-0.018917913873873256
./data\ABB.json - ./data\POKARNA.json,-0.07215817111716018
./data\ABB.json - ./data\POLICYBZR.json,
./data\ABB.json - ./data\POLYCAB.json,0.019238512078497944
./data\ABB.json - ./data\POLYMED.json,0.029237013685397866
./data\ABB.json - ./data\POLYPLEX.json,0.22433004430512
./data\ABB.json - ./data\PONNIERODE.json,0.010389130361790778
./data\ABB.json - ./data\POONAWALLA.json,0.08595700982859308
./data\ABB.json - ./data\POWERGRID.json,0.2194598800293116
